Genus,Species name ,Family,Phyllum,Nutrition type,Growth pattern,Substrate,Use,Date,Longitude,Latitude,Site
Marasmius, siccus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-10,100.508083,21.504083,Mengsong
Marasmius, siccus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-18,100.494861,21.5115,Mengsong
Marasmius, siccus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-01,100.509778,21.514056,Mengsong
Marasmius, siccus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-16,100.509778,21.514056,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-18,100.494964,21.528369,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-06-21,100.508531,21.505147,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-09,100.508531,21.505147,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-22,100.508531,21.505147,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-08-31,100.508531,21.505147,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-09-29,100.508811,21.509589,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-08-27,100.506833,21.497528,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-09-30,100.506833,21.497528,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-10-01,100.499233,21.493817,Mengsong
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-09-16,100.494444,21.499083,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-03,100.494964,21.528369,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-18,100.494964,21.528369,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-18,100.494964,21.528369,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-21,100.494964,21.528369,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-29,100.494964,21.528369,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-09-15,100.494964,21.528369,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-09-23,100.494964,21.528369,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-20,100.510583,21.509306,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-02,100.510583,21.509306,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-08-30,100.481917,21.510889,Mengsong
Marasmius,cohortalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-08-21,100.4895,21.503083,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-22,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-02,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-07,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-12,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-18,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-18,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-09-16,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-06-23,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-15,100.479797,21.514442,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-11,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-11,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-11,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-11,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-05,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-10,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-17,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-16,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-29,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-10-05,100.510583,21.509306,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-08-19,100.508811,21.509589,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-19,100.481917,21.510889,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-09,100.481917,21.510889,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-06-26,100.4895,21.503083,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-18,100.4895,21.503083,Mengsong
Marasmius,cohortalis var. hymeniicephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-18,100.494861,21.5115,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-30,100.494964,21.528369,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-30,100.494964,21.528369,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-13,100.494964,21.528369,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-02,100.479797,21.514442,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-29,100.510583,21.509306,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-29,100.510583,21.509306,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-01,100.510583,21.509306,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-10,100.510583,21.509306,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-17,100.510583,21.509306,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-20,100.510583,21.509306,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-15,100.510583,21.509306,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-31,100.508531,21.505147,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-31,100.508531,21.505147,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-12,100.508531,21.505147,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-17,100.508531,21.505147,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-22,100.508531,21.505147,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-09-17,100.508531,21.505147,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-13,100.508833,21.504972,Mengsong
Marasmius,graminum,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-13,100.509778,21.514056,Mengsong
Marasmius,haematocephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-01,100.510583,21.509306,Mengsong
Marasmius,haematocephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-10,100.510583,21.509306,Mengsong
Marasmius,haematocephalus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-08-30,100.481917,21.510889,Mengsong
Marasmius,neosessilis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-09-04,100.508531,21.505147,Mengsong
Marasmius,neosessilis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-09-01,100.494444,21.499083,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-06,100.494964,21.528369,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-10-02,100.494964,21.528369,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-06-20,100.494964,21.528369,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-17,100.479797,21.514442,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-07,100.479797,21.514442,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-18,100.479797,21.514442,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-09-11,100.479797,21.514442,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-09-16,100.479797,21.514442,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-09-19,100.479797,21.514442,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-05,100.510583,21.509306,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-20,100.510583,21.509306,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-29,100.510583,21.509306,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-09,100.480306,21.514722,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-13,100.508833,21.504972,Mengsong
Marasmius,niveus,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-07-15,100.499233,21.493817,Mengsong
Marasmius,pulcherripes,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-04,100.508531,21.505147,Mengsong
Marasmius,pulcherripes,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-08-19,100.510583,21.509306,Mengsong
Marasmius,pulcherripes,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-09,100.510583,21.509306,Mengsong
Marasmius,pulcherripes,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-29,100.508811,21.509589,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-07-30,100.494964,21.528369,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-08-21,100.494964,21.528369,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-08-21,100.494964,21.528369,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-09-23,100.494964,21.528369,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-06-20,100.494964,21.528369,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-07-13,100.494964,21.528369,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-09-22,100.494964,21.528369,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-11,100.479797,21.514442,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-17,100.479797,21.514442,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-25,100.479797,21.514442,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-02,100.479797,21.514442,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-07-15,100.479797,21.514442,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-29,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-01,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-05,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-05,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-17,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-22,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-22,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-07-20,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-09-02,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-09-29,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-01,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-22,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-31,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-31,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-05,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-05,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-22,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-08-26,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-09-07,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-09-09,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-09-17,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-09-17,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-07-03,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-07-20,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-08-15,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-08-27,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-09-20,100.508531,21.505147,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-10-07,100.510583,21.509306,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-07-16,100.508811,21.509589,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-08-19,100.508811,21.509589,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Wood,NA,2014-09-10,100.508833,21.504972,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-07-07,100.506833,21.497528,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-07-10,100.506833,21.497528,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-08-18,100.506833,21.497528,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-08-18,100.499233,21.493817,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-07-02,100.512833,21.49245,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-07-10,100.512833,21.49245,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-07-18,100.512833,21.49245,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-08-15,100.512833,21.49245,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-09-19,100.512833,21.49245,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-09-16,100.494444,21.499083,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-08-31,100.489833,21.494583,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-09-04,100.489833,21.494583,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-08-29,100.508083,21.504083,Mengsong
Marasmius,rotalis,Marasmiaceae,Basidiomycota,,,Twig,NA,2014-07-11,100.509778,21.514056,Mengsong
Marasmius,scorodonius,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-03,100.494964,21.528369,Mengsong
Marasmius,scorodonius,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-07-03,100.494964,21.528369,Mengsong
Marasmius,scorodonius,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-08-27,100.506833,21.497528,Mengsong
Marasmius,sp. 10,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-29,100.494964,21.528369,Mengsong
Marasmius,sp. 10,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-27,100.479797,21.514442,Mengsong
Marasmius,sp. 10,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-08-12,100.479797,21.514442,Mengsong
Marasmius,sp. 10,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2014-09-15,100.510583,21.509306,Mengsong
Marasmius,sp. 11,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-25,100.479797,21.514442,Mengsong
Marasmius,sp. 11,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-09-16,100.479797,21.514442,Mengsong
Marasmius,sp. 11,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-06-11,100.510583,21.509306,Mengsong
Marasmius,sp. 12,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-15,100.479797,21.514442,Mengsong
Marasmius,sp. 12,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-25,100.479797,21.514442,Mengsong
Marasmius,sp. 12,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-06-26,100.510583,21.509306,Mengsong
Marasmius,sp. 13,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-15,100.479797,21.514442,Mengsong
Marasmius,sp. 13,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-06-26,100.510583,21.509306,Mengsong
Marasmius,sp. 14,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-17,100.479797,21.514442,Mengsong
Marasmius,sp. 14,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-25,100.479797,21.514442,Mengsong
Marasmius,sp. 14,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-11,100.510583,21.509306,Mengsong
Marasmius,sp. 15,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-06-27,100.479797,21.514442,Mengsong
Marasmius,sp. 16,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-06-27,100.479797,21.514442,Mengsong
Marasmius,sp. 17,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-07,100.479797,21.514442,Mengsong
Marasmius,sp. 17,Marasmiaceae,Basidiomycota,,,Soil,NA,2013-06-05,100.510583,21.509306,Mengsong
Marasmius,sp. 17,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-06-26,100.510583,21.509306,Mengsong
Marasmius,sp. 17,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-07-04,100.510583,21.509306,Mengsong
Marasmius,sp. 17,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-07-24,100.510583,21.509306,Mengsong
Marasmius,sp. 17,Marasmiaceae,Basidiomycota,,,Wood,NA,2013-07-24,100.510583,21.509306,Mengsong
Marasmius,sp. 17,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-09-24,100.510583,21.509306,Mengsong
Marasmius,sp. 18,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-09-11,100.479797,21.514442,Mengsong
Marasmius,sp. 18,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-06-07,100.510583,21.509306,Mengsong
Marasmius,sp. 18,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-05,100.510583,21.509306,Mengsong
Marasmius,sp. 18,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-08-17,100.508531,21.505147,Mengsong
Marasmius,sp. 19,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-24,100.510583,21.509306,Mengsong
Marasmius,sp. 20,Marasmiaceae,Basidiomycota,,,Leaf litter,NA,2013-07-10,100.508531,21.505147,Mengsong
Marasmius,sp. 21,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-07-10,100.508531,21.505147,Mengsong
Marasmius,sp. 22,Marasmiaceae,Basidiomycota,,,Twig,NA,2013-06-10,100.494964,21.528369,Mengsong
Meliola,sp. 1,Meliolaceae,Basidiomycota,,,Wood,NA,2013-06-23,100.494964,21.528369,Mengsong
Meliola,sp. 1,Meliolaceae,Basidiomycota,,,Wood,NA,2013-06-26,100.510583,21.509306,Mengsong
Merulius,tremellosus,Cantharellaceae,Basidiomycota,,,Wood,NA,2014-07-20,100.510583,21.509306,Mengsong
Merulius,tremellosus,Cantharellaceae,Basidiomycota,,,Wood,NA,2014-09-02,100.510583,21.509306,Mengsong
Merulius,tremellosus,Cantharellaceae,Basidiomycota,,,Wood,NA,2014-09-15,100.510583,21.509306,Mengsong
Merulius,tremellosus,Cantharellaceae,Basidiomycota,,,Wood,NA,2014-06-23,100.481917,21.510889,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2013-07-30,100.494964,21.528369,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2013-09-20,100.494964,21.528369,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2014-07-13,100.494964,21.528369,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2014-09-22,100.494964,21.528369,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2013-07-17,100.479797,21.514442,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2013-08-07,100.479797,21.514442,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2013-08-07,100.479797,21.514442,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2014-09-30,100.512833,21.49245,Mengsong
Microporus,affinis,Polyporaceae,Basidiomycota,,,Wood,NA,2014-08-21,100.492861,21.50075,Mengsong
Microporus,vernicipes,Polyporaceae,Basidiomycota,,,Wood,NA,2013-09-20,100.494964,21.528369,Mengsong
Microporus,vernicipes,Polyporaceae,Basidiomycota,,,Wood,NA,2013-09-23,100.494964,21.528369,Mengsong
Microporus,vernicipes,Polyporaceae,Basidiomycota,,,Wood,NA,2013-06-27,100.479797,21.514442,Mengsong
Microporus,vernicipes,Polyporaceae,Basidiomycota,,,Wood,NA,2013-07-02,100.479797,21.514442,Mengsong
Microporus,vernicipes,Polyporaceae,Basidiomycota,,,Wood,NA,2014-09-20,100.510583,21.509306,Mengsong
Microporus,vernicipes,Polyporaceae,Basidiomycota,,,Wood,NA,2014-09-19,100.512833,21.49245,Mengsong
Microporus,xanthopus,Polyporaceae,Basidiomycota,,,Wood,NA,2013-10-02,100.494964,21.528369,Mengsong
Microporus,xanthopus,Polyporaceae,Basidiomycota,,,Wood,NA,2014-09-11,100.494964,21.528369,Mengsong
Microporus,xanthopus,Polyporaceae,Basidiomycota,,,Wood,NA,2014-06-23,100.479797,21.514442,Mengsong
Microporus,xanthopus,Polyporaceae,Basidiomycota,,,Wood,NA,2014-08-20,100.479797,21.514442,Mengsong
Microporus,xanthopus,Polyporaceae,Basidiomycota,,,Wood,NA,2014-09-02,100.510583,21.509306,Mengsong
Microporus,xanthopus,Polyporaceae,Basidiomycota,,,Wood,NA,2014-08-19,100.510583,21.509306,Mengsong
Microporus,xanthopus,Polyporaceae,Basidiomycota,,,Wood,NA,2014-07-18,100.509778,21.514056,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Soil,NA,2013-06-23,100.494964,21.528369,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Soil,NA,2014-09-11,100.494964,21.528369,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Leaf litter,NA,2013-08-28,100.510583,21.509306,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Soil,NA,2014-09-29,100.508811,21.509589,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Soil,NA,2014-09-12,100.4895,21.503083,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Soil,NA,2014-07-17,100.506833,21.497528,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Soil,NA,2014-08-18,100.506833,21.497528,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Soil,NA,2014-09-10,100.506833,21.497528,Mengsong
Micropsalliota, globocystis,Agaricaceae,Basidiomycota,,,Soil,NA,2014-08-16,100.499233,21.493817,Mengsong
