Genus,Species name ,Family,Phyllum,No. of individual ,Nutrition type,Growth pattern,Substrate,Use,Long term plot (y/n),Months active,Year,Date,Plot name,Longitude,Latitude,Site,Forest type,Dominant tree,Dominant tree,Dominant tree,Land Cover Type
Xylaria, carpophila,Xylariaceae,Ascomycota,N+,,,Leaf litter,Medicinal,yes,June-September,2014,2014-09-01,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Xylaria, carpophila,Xylariaceae,Ascomycota,1,,,Leaf litter,Medicinal,yes,June-September,2014,2014-08-21,Tea_3,100.499233,21.493817,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Helicia,,
Xylaria, carpophila,Xylariaceae,Ascomycota,1,,,Leaf litter,Medicinal,yes,June-September,2014,2014-07-18,Tea_4,100.512833,21.49245,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Schima,,
Xylaria, carpophila,Xylariaceae,Ascomycota,2,,,Leaf litter,Medicinal,yes,June-September,2014,2014-09-19,Tea_4,100.512833,21.49245,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Schima,,
Xylaria,berkeleyi,Xylariaceae,Ascomycota,2,,,Wood,Medicinal,yes,June-September,2013,2013-07-30,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Xylaria,berkeleyi,Xylariaceae,Ascomycota,N+,,,Wood,Medicinal,yes,June-September,2014,2014-07-15,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Xylaria,berkeleyi,Xylariaceae,Ascomycota,5,,,Wood,Medicinal,yes,June-September,2014,2014-08-20,Tea_4,100.512833,21.49245,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Schima,,
Xylaria,berkeleyi,Xylariaceae,Ascomycota,N+,,,Wood,Medicinal,yes,June-September,2014,2014-07-15,Tea_5,100.494444,21.499083,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Xylaria,berkeleyi,Xylariaceae,Ascomycota,1,,,Wood,Medicinal,yes,June-September,2014,2014-06-26,Znd_5,100.492861,21.50075,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Castanopsis,Fabaceae sp.,,
Xylaria,berkeleyi,Xylariaceae,Ascomycota,N+,,,Wood,Medicinal,yes,June-September,2014,2014-08-16,Znd_5,100.492861,21.50075,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Castanopsis,Fabaceae sp.,,
Xylaria,ianthinovelutina,Xylariaceae,Ascomycota,1,,,Wood,Medicinal,yes,June-September,2014,2014-10-02,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Xylaria,ianthinovelutina,Xylariaceae,Ascomycota,1,,,Wood,Medicinal,yes,June-September,2014,2014-09-01,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Xylaria,ianthinovelutina,Xylariaceae,Ascomycota,N+,,,Leaf litter,Medicinal,yes,June-September,2014,2014-08-18,Tea_3,100.499233,21.493817,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Helicia,,
Xylaria,ianthinovelutina,Xylariaceae,Ascomycota,N+,,,Leaf litter,Medicinal,yes,June-September,2014,2014-08-25,Tea_3,100.499233,21.493817,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Helicia,,
Xylaria,ianthinovelutina,Xylariaceae,Ascomycota,N+,,,Leaf litter,Medicinal,yes,June-September,2014,2014-07-13,Znd_3,100.494861,21.5115,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Saurauia napaulensis Candolle,Phoebe puwenensis W. C. Cheng,,
Xylaria,nigripes,Xylariaceae,Ascomycota,1,,,Fruit,Medicinal,yes,June-September,2013,2013-06-06,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Xylaria,nigripes,Xylariaceae,Ascomycota,5,,,Wood,Medicinal,yes,June-September,2013,2013-06-23,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Xylaria,nigripes,Xylariaceae,Ascomycota,1,,,Fruit,Medicinal,yes,June-September,2013,2013-07-18,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Xylaria,nigripes,Xylariaceae,Ascomycota,7,,,Wood,Medicinal,yes,June-September,2013,2013-08-13,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Xylaria,nigripes,Xylariaceae,Ascomycota,N+,,,Wood,Medicinal,yes,June-September,2014,2014-08-19,OL_1,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Myrsine seguinii H. Leveille,Lithocarpus truncatus (King ex J. D. Hooker) Rehder & E. H. Wilson,,
Xylaria,nigripes,Xylariaceae,Ascomycota,4,,,Wood,Medicinal,yes,June-September,2014,2014-08-30,OL_1,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Myrsine seguinii H. Leveille,Lithocarpus truncatus (King ex J. D. Hooker) Rehder & E. H. Wilson,,
Xylaria,nigripes,Xylariaceae,Ascomycota,N+,,,Leaf litter,Medicinal,yes,June-September,2014,2014-08-18,Tea_2,100.506833,21.497528,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Litsea,,
Xylaria,nigripes,Xylariaceae,Ascomycota,4,,,Wood,Medicinal,yes,June-September,2014,2014-08-28,Tea_2,100.506833,21.497528,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Litsea,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,1,,,Fruit,Medicinal,yes,June-September,2013,2013-06-10,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,4,,,Fruit,Medicinal,yes,June-September,2013,2013-07-18,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,4,,,Twig,Medicinal,yes,June-September,2013,2013-07-18,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,1,,,Soil,Medicinal,yes,June-September,2013,2013-08-18,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,4,,,Leaf litter,Medicinal,yes,June-September,2014,2014-06-17,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,N+,,,Wood,Medicinal,yes,June-September,2013,2013-06-26,MS240,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Cryptocarya,Anneslea fragrans Wallich,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,7,,,Fruit,Medicinal,yes,June-September,2013,2013-08-28,MS240,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Cryptocarya,Anneslea fragrans Wallich,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,N+,,,Wood,Medicinal,yes,June-September,2013,2013-08-12,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,1,,,Twig,Medicinal,yes,June-September,2013,2013-08-22,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,N+,,,Leaf litter,Medicinal,yes,June-September,2014,2014-06-17,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,1,,,Leaf litter,Medicinal,yes,June-September,2014,2014-07-02,Tea_4,100.512833,21.49245,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Schima,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,2,,,Wood,Medicinal,yes,June-September,2014,2014-09-19,Tea_4,100.512833,21.49245,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Schima,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,1,,,Leaf litter,Medicinal,yes,June-September,2014,2014-08-16,Znd_1,100.489833,21.494583,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Castanopsis mekongensis A. Camus,Schima,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,14,,,Wood,Medicinal,yes,June-September,2014,2014-07-13,Znd_3,100.494861,21.5115,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Saurauia napaulensis Candolle,Phoebe puwenensis W. C. Cheng,,
Xylaria,polymorpha,Xylariaceae,Ascomycota,N+,,,Wood,Medicinal,yes,June-September,2014,2014-06-26,Znd_5,100.492861,21.50075,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Castanopsis,Fabaceae sp.,,
Xylaria,scruposa,Xylariaceae,Ascomycota,N+,,,Wood,Medicinal,yes,June-September,2014,2014-08-21,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Xylaria,scruposa,Xylariaceae,Ascomycota,3,,,Wood,Medicinal,yes,June-September,2014,2014-09-04,Tea_1,100.508833,21.504972,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis mekongensis A. Camus,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-01-08,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-06-08,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-11-08,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2014,2014-09-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2014,2014-09-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2014,2014-08-14,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,citrinus,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2013,2013-07-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2013,2013-07-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2013,2013-07-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2013,2013-07-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2014,2014-09-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2014,2014-07-17,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,confluens,Albatrellaceae,Basidiomycota,2,ECM,,Soil,Edible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-08-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-07-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-07-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-08-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Root,Edible,yes,July-September,2014,2014-08-14,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,flettii,Albatrellaceae,Basidiomycota,1,ECM,,Root,Edible,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Albatrellus,skamanius,Albatrellaceae,Basidiomycota,2,ECM,,Root,Edible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Aleuria,aurantia,Pyronemataceae,Ascomycota,2,SAC,,Soil,Unknown,yes,July-September,2014,2014-09-18,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Aleuria,aurantia,Pyronemataceae,Ascomycota,2,SAC,,Soil,Unknown,yes,July-September,2014,2014-09-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita, flavoconia,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita, flavoconia,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita, flavoconia,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2014,2014-08-14,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita, fritillaria,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2013,2013-09-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita, fritillaria,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita, fritillaria,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2014,2014-09-18,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita, fritillaria,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,chepangiana,Amanitaceae,Basidiomycota,2,ECM,,Root,Edible,yes,July-September,2013,2013-08-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,chepangiana,Amanitaceae,Basidiomycota,2,ECM,,Root,Edible,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,fritillaria,Amanitaceae,Basidiomycota,2,ECM,,Soil,Unknown,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,hemibapha subsp. javanica,Amanitaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,hemibapha subsp. similis,Amanitaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-08-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,hemibapha subsp. similis,Amanitaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-09-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,hemibapha subsp. similis,Amanitaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-09-12,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,hemibapha subsp. similis,Amanitaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,hemibapha subsp. similis,Amanitaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2014,2014-08-14,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,hemibapha subsp. similis,Amanitaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,hemibapha var. ochracea,Amanitaceae,Basidiomycota,1,ECM,,Soil,Edible,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,ovalispora,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2013,2013-07-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,ovalispora,Amanitaceae,Basidiomycota,2,ECM,,Root,Unknown,yes,July-September,2013,2013-08-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,rubrovolvata,Amanitaceae,Basidiomycota,3,ECM,,Root,Unknown,yes,July-September,2013,2013-08-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,rubrovolvata,Amanitaceae,Basidiomycota,3,ECM,,Root,Unknown,yes,July-September,2013,2013-08-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,rubrovolvata,Amanitaceae,Basidiomycota,3,ECM,,Root,Unknown,yes,July-September,2013,2013-08-11,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,rubrovolvata,Amanitaceae,Basidiomycota,3,ECM,,Root,Unknown,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,rubrovolvata,Amanitaceae,Basidiomycota,3,ECM,,Root,Unknown,yes,July-September,2014,2014-08-14,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,rubrovolvata,Amanitaceae,Basidiomycota,3,ECM,,Root,Unknown,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,rubrovolvata,Amanitaceae,Basidiomycota,3,ECM,,Root,Unknown,yes,July-September,2014,2014-08-29,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,vaginata,Amanitaceae,Basidiomycota,1,ECM,,Root,Unknown,yes,July-September,2013,2013-07-06,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,vaginata,Amanitaceae,Basidiomycota,1,ECM,,Root,Unknown,yes,July-September,2013,2013-08-01,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,vaginata,Amanitaceae,Basidiomycota,1,ECM,,Root,Unknown,yes,July-September,2014,2014-09-03,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,vaginata,Amanitaceae,Basidiomycota,1,ECM,,Root,Unknown,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Amanita,vaginata,Amanitaceae,Basidiomycota,1,ECM,,Root,Unknown,yes,July-September,2014,2014-07-17,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2013,2013-08-26,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2013,2013-09-16,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2013,2013-09-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2014,2014-09-18,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2014,2014-09-22,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2014,2014-07-24,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2014,2014-08-14,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2014,2014-08-21,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2014,2014-07-10,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
Armillaria,mellea,Physalacriaceae,Basidiomycota,3,PAC,,Plant,Edible,yes,July-September,2014,2014-07-17,1,99.854992,27.483131,ZD,coniferous forest,Pinus densata Masters,Picea likiangensis (Franchet) E. Pritzel,,
